#RowNumber,CustomerId,Surname,CreditScore,Gender,Age,Tenure,NumOfProducts,HasCrCard,EstimatedSalary,Exited,Balance
430,15630661,Vasilyev,614,Female,25,10,1,1,58965,0,75212
431,15675518,Charlton,499,Female,53,1,2,0,144849,1,75226
432,15715769,Hao,621,Male,26,2,1,0,44220,0,75238
433,15654300,Mao,530,Male,33,9,1,0,101695,0,75242
434,15591969,Kuo,497,Male,27,9,1,1,164825,0,75263
435,15731267,Rizzo,797,Male,37,4,1,1,85802,0,75264
436,15671345,Piccio,531,Female,42,6,2,0,57034,0,75303
437,15631222,Cattaneo,485,Female,39,2,1,1,70665,0,75340
438,15680278,Ts'ai,661,Female,42,9,1,1,27608,1,75361
439,15712772,Onwubiko,757,Male,28,3,1,1,199728,0,75381
440,15670668,Webb,658,Male,29,5,2,0,54915,0,75396
441,15609011,Barry,480,Male,47,8,1,1,25888,1,75408
442,15715297,Yuan,779,Female,40,2,1,1,52894,0,75470
443,15815530,Chin,612,Female,42,10,1,0,149683,0,75498
444,15771997,Bryant,791,Female,31,10,1,1,22184,0,75499
445,15718673,Mirams,839,Female,33,10,1,1,62674,0,75592
446,15749265,Carslaw,427,Male,42,1,1,1,57098,0,75682
447,15654964,Piccio,608,Male,48,7,1,1,125763,0,75802
448,15647091,Endrizzi,725,Male,19,0,1,0,45614,0,75888
449,15806327,Cyril,800,Female,40,3,2,1,132562,0,75893
450,15577806,Chiu,794,Female,54,1,1,1,192155,0,75901
451,15750769,Padovano,725,Male,35,7,1,1,150507,0,75916
452,15798470,Scannell,764,Female,48,1,1,1,158324,1,75991
453,15569209,Amaechi,464,Female,34,5,1,1,158669,0,76002
454,15668289,McWilliams,690,Male,32,2,1,0,151823,0,76088
455,15800961,Ugorji,627,Male,52,1,2,0,177238,0,76102
456,15593295,Greathouse,548,Male,57,6,1,1,133538,0,76166
457,15808621,Mordvinova,659,Male,36,2,2,1,149066,0,76190
458,15591822,Mackenzie,593,Male,26,9,1,1,167565,0,76227
459,15726103,Tsou,689,Female,55,1,1,1,42365,1,76297
460,15749345,Simpson,468,Female,22,1,1,1,194783,0,76319
461,15790810,Han,844,Female,41,10,1,1,141175,1,76320
462,15793842,Krichauff,700,Female,34,2,1,1,128136,0,76323
463,15688251,Mamelu,767,Male,43,1,2,1,77838,0,76409
464,15590228,Greenwalt,715,Male,21,6,1,1,173512,0,76467
465,15665385,Gibney,657,Male,44,6,1,1,79072,0,76495
466,15803685,Greco,673,Female,77,10,2,0,59596,0,76511
467,15729599,Lorenzo,804,Male,33,7,1,0,98453,0,76549
468,15656096,Cumbrae-Stewart,679,Female,26,3,1,1,184800,0,76554
469,15754952,Su,602,Female,48,7,2,0,127095,0,76595
470,15773779,Jacka,593,Female,46,2,1,1,54454,0,76598
471,15723013,Sutherland,613,Male,28,7,2,1,185483,0,76656
472,15583681,Layh,616,Male,31,7,2,1,163809,0,76666
473,15677387,Folliero,749,Female,33,10,1,0,30396,0,76692
474,15577170,Manfrin,532,Male,60,5,2,0,13890,0,76706
475,15581115,Middleton,603,Female,39,9,1,0,48225,0,76770
476,15773487,Conway,634,Female,31,8,1,0,196022,0,76799
477,15815316,Kennedy,644,Male,50,9,4,1,196371,1,76817
478,15713949,Woods,850,Male,40,1,1,1,174183,0,76914
479,15800434,Burgess,811,Male,52,10,1,0,146360,1,76915
480,15806941,Sharpe,499,Male,60,7,2,1,83644,0,76962
481,15686983,Rohu,678,Female,25,10,2,0,131502,0,76968
482,15578783,Mai,620,Male,35,0,1,1,17243,0,76990
483,15721719,Calabresi,743,Male,42,7,2,1,80428,0,77002
484,15596088,Fanucci,705,Female,50,4,2,0,145159,0,77066
485,15751549,H?,658,Male,31,2,2,0,13482,0,77083
486,15568240,Ting,492,Female,30,10,2,0,146700,0,77169
487,15575185,Bushell,757,Male,33,5,1,0,194240,0,77253
488,15637876,Burns,663,Female,36,6,1,0,35818,1,77254
489,15721582,Hale,644,Female,40,4,2,1,115800,1,77270
490,15578603,Alexeieva,584,Female,54,1,1,0,138193,1,77354
491,15583221,Arnold,667,Male,70,3,2,1,20882,0,77357
492,15674620,Dilibe,679,Female,37,8,2,0,174873,0,77374
493,15697318,Ifeatu,771,Male,32,9,1,0,33143,0,77487
494,15701687,Campbell,664,Male,44,7,3,0,57339,1,77527
495,15748595,Stanton,689,Female,29,1,2,1,122998,0,77557
496,15626898,Teng,743,Male,30,7,1,0,144407,0,77599
497,15668142,Chang,700,Male,37,3,2,1,175373,0,77608
498,15810203,Manning,499,Female,44,6,2,1,108223,0,77627
499,15730059,Udobata,638,Male,44,9,2,1,111346,0,77637
500,15714062,Millar,690,Female,40,9,1,0,189052,1,77642
501,15616630,Tobenna,583,Female,41,5,1,1,190430,0,77648
502,15744695,Tu,694,Male,39,5,1,1,25408,0,77652
503,15690330,Efimov,830,Female,40,8,1,0,19512,0,77702
504,15632551,Buccho,625,Male,31,4,2,1,75336,0,77743
505,15715465,Aksenova,714,Male,28,7,1,1,177737,0,77776
506,15803406,Ross,748,Female,26,1,1,0,183049,0,77780
507,15603328,Lucchesi,483,Male,27,1,1,1,2102,0,77806
508,15600708,Calabresi,640,Female,34,3,1,1,168545,0,77827
509,15628112,Hughes,771,Female,36,5,1,0,99806,0,77847
510,15659710,Lascelles,581,Male,25,5,2,1,150319,0,77887
511,15591550,Bianchi,525,Male,36,3,1,1,67238,0,77910
512,15742809,Mironova,712,Female,29,7,1,1,122548,0,77920
513,15799785,Ikemefuna,679,Female,30,4,1,1,121151,0,77950
514,15732943,Okwuoma,574,Male,36,4,1,1,167067,1,77968
515,15671032,He,760,Male,42,0,2,1,97906,0,77993
516,15612633,Kao,581,Male,43,9,1,0,30663,0,78023
517,15796115,Forbes,689,Female,40,4,4,1,119259,1,78120
518,15756751,Griffiths,596,Female,54,0,1,1,153483,1,78126
519,15674343,Esposito,597,Male,44,8,2,0,109153,0,78128
520,15775826,Iadanza,677,Male,30,1,1,0,174226,0,78133
521,15770420,Dillon,749,Male,46,10,2,1,73471,0,78136
522,15678385,Lange,465,Male,25,2,2,1,10472,0,78247
523,15644882,Watson,616,Female,36,10,1,1,136935,0,78250
524,15679884,Hs?eh,544,Male,48,10,3,1,103714,1,78315
525,15695932,Yelverton,766,Male,36,5,1,0,153832,0,78381
526,15751628,Onyemachukwu,438,Male,60,7,1,0,49425,0,78391
527,15674583,Trevisani,768,Male,25,0,1,1,8316,0,78396
528,15746726,Doyle,438,Male,31,8,1,1,44937,0,78399
529,15682995,Azuka,600,Female,32,1,1,1,64350,0,78535
530,15754342,Green,597,Female,60,0,1,0,48503,0,78540
531,15749482,Zack,772,Male,30,4,1,1,1790,0,78653
532,15605447,Palermo,752,Male,49,2,1,1,7699,0,78654
533,15751208,Pirozzi,684,Male,56,8,1,1,99398,0,78707
534,15790254,Wood,741,Male,50,1,1,1,13019,0,78738
535,15656865,Gray,613,Male,69,9,1,0,8752,0,78778
536,15700601,Dynon,561,Male,34,1,1,1,12148,0,78830
537,15605665,Nwora,673,Female,69,3,2,1,37196,0,78833
538,15666453,Moore,611,Female,29,4,2,1,26928,0,78886
539,15626485,Lu,601,Female,26,8,1,1,23704,0,78892
540,15576644,Lin,687,Female,29,4,1,1,122135,1,78939
541,15750874,Onyemere,676,Male,31,3,1,1,124777,0,78990
542,15605918,Padovesi,635,Male,43,5,2,0,153265,0,78993
543,15700696,Kang,738,Male,31,9,1,1,18606,0,79020
544,15717286,Sal,675,Female,40,8,1,1,142784,1,79036
545,15579387,Ni,635,Female,44,2,2,0,113292,0,79065
546,15674678,Bradley,731,Female,43,9,1,0,549,1,79120
547,15804064,Docherty,742,Female,35,2,1,1,126998,0,79126
548,15687218,West,674,Female,27,4,1,0,50744,0,79144
549,15679284,Aksenov,593,Female,45,6,1,1,55347,0,79260
550,15682533,Hughes,850,Female,39,7,1,0,186911,0,79260
551,15653404,Aliyev,684,Female,24,9,1,0,196574,0,79264
552,15611580,Wood,751,Male,33,4,1,1,117548,0,79282
553,15804864,Chu,670,Female,27,5,1,1,26170,0,79337
554,15683657,Stephenson,594,Female,31,0,1,1,78256,0,79341
555,15757001,Mai,624,Female,32,2,2,1,145472,0,79369
556,15655590,Garcia,581,Male,46,2,2,0,188493,0,79385
557,15732672,Stewart,743,Male,35,6,1,1,193361,0,79388
558,15811327,Pan,700,Male,54,1,1,0,139736,0,79416
559,15718780,Cox,650,Female,32,4,1,1,118325,0,79450
560,15664772,Greece,489,Male,28,1,2,1,167974,0,79461
561,15607993,Milne,625,Female,52,2,1,1,84606,0,79469
562,15768342,Bolton,718,Male,52,8,3,1,32421,1,79475
563,15690456,Yudina,749,Female,32,7,1,0,157648,0,79523
564,15665110,Helena,515,Female,25,7,1,0,38773,0,79544
565,15675983,Wood,692,Female,36,3,1,0,178267,0,79551
566,15571281,Ts'ao,651,Male,28,10,1,1,74687,0,79563
567,15631481,Thomson,673,Male,51,8,2,1,172201,0,79563
568,15801441,Campbell,670,Female,35,2,1,0,198803,0,79586
569,15689751,Jones,666,Female,31,2,1,0,4051,0,79589
570,15636634,Lindon,630,Female,25,7,1,1,93524,0,79657
571,15745030,Trevisano,809,Male,41,1,2,1,165675,0,79706
572,15734714,Nash,559,Female,29,3,1,1,82252,0,79715
573,15694717,Ku,544,Male,37,2,1,1,57559,0,79732
574,15773221,Harris,577,Male,43,8,1,1,135651,1,79757
575,15666095,Costa,753,Male,51,4,2,0,68260,1,79812
576,15655252,Larionova,758,Male,41,10,1,1,78088,0,79858
577,15610557,McCarthy,695,Female,35,7,2,1,127978,0,79858
578,15693737,Carr,627,Female,30,4,2,1,129827,0,79871
579,15584749,Humphries,668,Male,39,4,1,1,38466,0,79896
580,15580682,Tsai,652,Female,40,4,2,1,33525,0,79927
581,15590820,Ecuyer,699,Male,26,6,1,0,150242,0,79932
582,15697360,Yudina,505,Female,36,2,1,0,174123,1,79952
583,15791040,Vasilyeva,801,Male,58,1,2,1,30484,0,79955
584,15763922,Alexandrov,608,Male,31,7,2,1,60902,0,79963
585,15636982,Weller,705,Female,43,7,1,1,103108,0,79975
586,15592222,Lo,505,Male,49,7,1,0,135180,0,80001
587,15723216,Greco,623,Male,33,2,1,1,104080,0,80002
588,15605742,Tuan,737,Male,43,0,1,1,39920,1,80091
589,15619801,Batty,548,Female,33,1,2,0,82246,0,80108
590,15572021,Ts'ao,798,Female,29,8,2,1,70223,0,80204
591,15782939,Storey,747,Male,42,4,1,1,115242,1,80214
592,15709487,Freeman,668,Male,34,5,2,0,56781,0,80242
593,15797736,Smith,658,Male,29,4,1,1,20613,0,80263
594,15733581,Duncan,831,Male,32,9,1,1,194868,0,80263
595,15782181,Greco,592,Male,35,6,1,1,72679,1,80285
596,15593636,Cardus,657,Female,39,4,1,1,97193,0,80294
597,15812197,Kline,850,Male,38,7,1,0,126556,0,80294
598,15687765,Chukwujamuike,538,Female,42,4,1,1,119216,0,80380
599,15591279,Nwagugheuzo,734,Male,37,3,1,0,77273,0,80388
600,15727605,Shih,533,Male,43,4,2,0,12537,0,80442
601,15628420,Alekseeva,660,Male,33,2,1,0,150422,0,80462
602,15743236,Piccio,687,Female,61,7,1,1,131305,1,80539
603,15566030,Tu,497,Male,41,5,1,0,88729,1,80543
604,15725660,Dellucci,676,Male,20,1,1,0,68622,0,80570
605,15733616,Sopuluchukwu,806,Male,40,5,1,1,142839,0,80614
606,15801920,Christian,727,Male,39,5,2,0,180962,0,80615
607,15574296,Kambinachi,757,Male,23,2,2,1,93992,0,80674
608,15729582,Fu,676,Male,48,3,1,0,101398,0,80697
609,15770185,Buckley,779,Male,32,10,1,1,86307,0,80728
610,15661903,Hsia,699,Female,43,3,1,1,199379,1,80764
611,15729956,Akabueze,726,Female,26,1,1,1,19226,0,80780
612,15813422,Lu,781,Male,35,4,1,1,116430,0,80791
613,15806964,Utz,702,Male,45,0,1,1,27475,0,80794
614,15715003,Ko,625,Female,49,2,1,1,20019,0,80816
615,15640865,Romano,636,Female,31,9,2,1,74642,0,80845
616,15650244,Bezrukov,786,Male,29,7,2,1,64946,0,80895
617,15581252,Dolgorukova,632,Female,29,7,1,1,7821,0,80923
618,15638871,Ch'ang,639,Male,77,6,2,1,55829,0,80926
619,15704844,Hsiung,550,Male,62,7,1,0,64491,0,80928
620,15791373,Chikezie,850,Female,35,2,1,0,12640,1,80932
621,15790689,Hibbins,647,Male,32,9,1,1,128591,0,80958
622,15622171,Nnamdi,642,Male,30,8,2,1,174738,0,80965
623,15696552,Newman,747,Female,21,4,2,1,167683,0,81026
624,15610426,Tien,764,Female,39,5,1,0,109805,0,81042
625,15686696,Brown,817,Female,37,6,2,1,80986,0,81070
626,15737556,Vasilyev,590,Male,43,7,2,1,182627,1,81077
627,15751180,Adams,539,Female,40,7,1,1,167290,0,81132
628,15662698,Ko,648,Female,43,7,1,1,144533,1,81154
629,15795149,Stevens,703,Male,28,2,2,0,162812,0,81174
630,15750441,Lavarack,782,Male,36,5,2,0,108003,0,81211
631,15769308,Herbert,635,Female,36,9,2,1,196731,0,81232
632,15592751,Okwudiliolisa,684,Female,63,3,1,1,69643,1,81246
633,15593365,Shih,762,Male,39,2,1,1,18720,0,81273
634,15603942,Hawthorn,547,Male,50,3,3,0,177747,1,81290
635,15760873,Lombardo,594,Male,50,7,1,1,183868,0,81310
636,15638003,Komarova,648,Male,55,1,1,0,181534,0,81370
637,15676810,Jen,561,Female,31,1,2,1,65235,0,81480
638,15594864,Huang,752,Male,30,4,1,1,36886,0,81523
639,15624170,Tan,639,Female,38,4,2,0,118975,0,81551
640,15658052,Cameron,626,Female,44,10,1,1,20064,1,81554
641,15775335,Ellis,635,Female,48,4,2,1,191914,0,81557
642,15779496,Sykes,615,Male,64,0,2,0,35896,0,81564
643,15651900,Bergamaschi,782,Female,53,1,1,1,182960,1,81571
644,15709117,Fanucci,823,Female,46,3,1,1,28371,1,81577
645,15645778,Reid,670,Male,42,3,1,1,188228,0,81589
646,15767954,Osborne,635,Female,28,3,2,1,156791,0,81624
647,15706186,McKenzie,640,Male,33,8,2,0,34926,0,81677
648,15657603,Finch,850,Female,35,6,1,1,824,0,81685
649,15568025,Hsueh,758,Male,51,8,1,1,116520,0,81710
650,15654611,Parry,736,Female,25,9,2,1,136497,0,81733
651,15772601,Lu,845,Female,41,2,2,0,199761,0,81734
652,15756560,Moran,599,Female,46,7,2,1,83282,0,81743
653,15583736,Shih,829,Male,36,4,2,1,90107,0,81796
654,15777045,Price,783,Female,44,3,1,1,164214,1,81812
655,15722090,Tseng,615,Male,51,6,1,1,169149,0,81818
656,15695299,Mordvinova,590,Female,45,2,1,1,52168,0,81828
657,15621629,Scott,773,Male,43,8,2,1,35908,0,81845
658,15592937,Napolitani,632,Female,41,3,1,1,33642,0,81877
659,15616168,Ojiofor,610,Female,35,7,1,1,61623,0,81906
660,15590146,Mao,630,Male,50,1,1,0,63606,1,81948
661,15800814,Palerma,534,Male,35,2,2,1,115669,0,81952
662,15662751,Piazza,655,Female,40,0,1,1,198798,1,81955
663,15775153,Buchi,630,Male,32,4,1,0,146326,0,82034
664,15643056,McMillan,755,Female,38,1,1,0,10334,0,82084
665,15666884,Su,508,Female,41,5,2,1,187776,0,82162
666,15686099,Ruse,563,Male,61,1,1,1,106827,1,82182
667,15632185,Yermolayev,663,Female,42,1,2,1,71360,0,82229
668,15711825,Ts'ai,655,Female,35,1,2,1,88798,0,82232
669,15732903,Fontenot,673,Male,39,7,2,1,109546,0,82256
670,15805112,Pokrovsky,578,Male,38,7,1,1,8997,0,82259
671,15763431,Echezonachukwu,698,Male,36,2,2,1,93249,0,82275
672,15718289,Bradley,553,Male,46,3,1,1,112550,1,82291
673,15756475,Kenniff,551,Male,31,9,2,1,91565,0,82294
674,15614936,Mancini,718,Female,49,10,1,0,11144,0,82322
675,15703143,Tuan,820,Female,29,3,1,0,115985,0,82345
676,15785352,Chang,606,Male,37,6,1,0,172527,1,82374
677,15734942,Nnamutaezinwa,539,Female,38,8,1,1,13123,0,82408
678,15672216,Uvarov,584,Female,40,4,1,0,80852,0,82442
679,15643121,Chu,753,Female,35,5,2,0,18255,0,82454
680,15687094,Calabresi,717,Female,28,9,2,0,40438,0,82498
681,15801417,Iloerika,657,Male,37,4,1,1,115261,0,82500
682,15707144,Onyeorulu,571,Male,25,6,2,1,167705,0,82507
683,15726589,Matveyev,540,Male,39,1,1,1,114093,0,82531
684,15689061,Davey,611,Male,68,5,2,1,146448,0,82547
685,15654531,Tuan,477,Male,22,5,2,0,163113,1,82559
686,15730657,Ibekwe,548,Female,41,4,1,0,55672,0,82597
687,15717138,Watson,850,Male,31,6,2,1,149171,0,82614
688,15580146,Hung,738,Male,31,9,1,1,41971,0,82674
689,15724890,Cross,584,Male,36,4,2,0,83058,0,82696
690,15767781,Godfrey,648,Male,38,10,1,1,74847,0,82697
691,15649060,Chien,727,Female,31,3,2,1,60213,0,82729
692,15734850,Milanesi,676,Male,36,1,1,1,113810,0,82729
693,15720706,Hsing,529,Female,39,2,1,1,122925,0,82766
694,15569178,Kharlamov,570,Female,18,4,1,1,71812,0,82767
695,15796343,Bazhenov,707,Female,31,2,2,0,91424,0,82788
696,15592000,Calabresi,781,Female,48,9,1,1,124721,1,82794
697,15638730,Macleod,711,Female,21,0,2,0,1409,0,82844
698,15646082,Harding,676,Female,34,8,1,1,91817,1,82909
699,15618363,Muomelu,659,Male,29,9,1,1,84133,0,82916
700,15709295,Wall,697,Female,25,5,2,1,128374,0,82932
701,15795275,Lamb,521,Female,49,4,2,0,62413,1,82940
702,15725221,Sabbatini,738,Male,62,10,1,1,42766,0,83008
703,15649211,Fokina,708,Male,40,8,1,1,101090,0,83016
704,15612139,Fu,786,Female,33,0,1,0,154991,1,83036
705,15706131,Logan,621,Female,37,9,2,1,9171,0,83061
706,15611947,Banks,557,Male,34,3,1,1,132673,0,83074
707,15638257,P'an,682,Female,54,0,2,1,54133,0,83103
708,15669611,Mott,632,Male,71,3,1,1,27598,0,83117
709,15800856,Ewen,643,Male,34,3,1,1,21361,0,83132
710,15719212,T'ien,491,Male,33,5,1,1,187947,0,83134
711,15740043,Young,606,Male,32,5,1,1,116886,0,83162
712,15581332,Pan,655,Female,30,1,2,1,184260,0,83174
713,15581479,Archer,523,Male,30,1,1,1,138177,0,83181
714,15618155,Ts'ui,663,Male,45,5,1,1,48682,0,83195
715,15690164,Shao,627,Female,33,4,1,0,159335,0,83199
716,15705113,P'an,685,Male,34,6,1,0,9663,0,83264
717,15705001,Napolitani,587,Female,35,3,1,1,125554,0,83287
718,15580914,Okechukwu,478,Male,48,0,2,0,44148,1,83287
719,15700174,McKay,733,Female,30,0,1,0,57769,0,83319
720,15651737,Salmond,623,Male,44,1,1,0,80829,0,83326
721,15738634,Yuan,533,Male,47,9,1,1,137696,0,83347
722,15640852,McGregor,617,Female,39,5,3,1,7954,1,83349
723,15777896,Chukwudi,850,Female,33,2,1,0,74918,0,83415
724,15609545,Azubuike,548,Male,29,5,1,0,177017,0,83443
725,15780561,Hay,622,Female,39,9,2,0,38882,0,83457
726,15652674,Hou,539,Male,20,0,1,1,146753,0,83460
727,15620323,Ekwueme,652,Female,42,3,2,1,37914,0,83492
728,15782418,Ku,589,Female,19,9,1,1,143022,1,83495
729,15581525,Walker,775,Male,33,3,2,1,128841,0,83502
730,15732202,Abramovich,615,Male,34,1,2,1,73125,1,83503
731,15727915,Artemiev,507,Male,36,4,1,0,140134,0,83543
732,15770255,Onwughara,797,Female,33,10,1,0,69767,0,83556
733,15642726,Holmes,611,Male,53,3,1,0,1235,0,83568
734,15656454,Le Gallienne,654,Male,37,6,1,1,47047,0,83569
735,15578747,Chineze,701,Male,26,5,1,0,59195,0,83600
736,15776921,Geoghegan,431,Male,45,5,2,0,36900,0,83625
737,15774262,Hobson,597,Male,52,8,2,1,161084,0,83693
738,15724876,McGregor,560,Female,38,5,1,1,33246,0,83714
739,15692577,Tomlinson,674,Female,38,10,1,1,45418,0,83728
740,15566740,Nazarova,587,Male,51,3,1,0,148798,0,83739
741,15575410,Chidiegwu,667,Female,39,4,2,1,118359,0,83765
742,15752694,Taylor,653,Female,32,4,1,0,23921,0,83773
743,15647311,Hill,608,Female,41,1,1,0,112543,0,83808
744,15753102,Curtis,752,Male,44,6,1,1,178722,0,83870
745,15753969,K'ung,724,Male,45,5,1,0,34122,0,83889
746,15796071,Loane,657,Male,29,7,1,1,153060,0,83889
747,15573798,Yermolayev,448,Female,36,6,2,1,82000,0,83947
748,15765192,Jones,564,Male,26,7,2,0,183491,0,84007
749,15627385,Uwaezuoke,748,Male,34,5,1,1,137001,0,84009
750,15683562,Allen,646,Male,35,6,1,0,164256,0,84027
751,15706170,Onyemere,636,Male,34,1,1,0,37491,0,84055
752,15679928,Horsfall,592,Female,31,2,2,0,116385,0,84102
753,15724466,Swearingen,744,Female,41,2,1,1,197549,0,84113
754,15737571,Matveyev,540,Female,28,6,1,0,80699,0,84121
755,15720814,Warren,670,Female,36,2,2,0,38615,0,84266
756,15765322,Connely,755,Male,23,5,2,1,62852,0,84284
757,15657778,Jefferson,657,Male,33,1,2,0,103914,0,84310
758,15660768,L?,604,Male,40,1,1,0,36209,0,84315
759,15771086,Graham,512,Female,36,3,2,1,17675,0,84328
760,15814268,Franklin,444,Female,40,5,1,1,143836,0,84350
761,15682955,Capon,758,Female,32,2,1,1,75396,0,84379
762,15604497,Beale,458,Male,44,7,1,1,178643,0,84387
763,15657139,Otutodilinna,652,Female,40,8,2,0,107876,0,84391
764,15603221,Burgess,696,Male,32,4,1,0,52315,0,84422
765,15802809,Vidal,660,Female,36,0,1,1,181450,0,84439
766,15750549,Akobundu,660,Male,30,1,2,1,60486,0,84440
767,15700801,Eipper,850,Male,42,6,3,0,60021,1,84446
768,15684267,Davila,607,Male,39,2,2,1,121945,0,84469
769,15764892,Spinelli,590,Female,51,10,2,1,190937,0,84475
770,15641009,Wilhelm,544,Male,37,3,1,0,79972,0,84497
771,15719579,McIntosh,670,Female,33,9,2,0,198017,0,84521
772,15792627,Reid,765,Female,33,5,1,1,69039,0,84558
773,15791342,Johnston,660,Male,31,1,1,1,137784,0,84560
774,15598536,Onuchukwu,736,Female,26,0,1,0,188038,0,84588
775,15591360,Udinesi,642,Female,33,4,2,0,60059,0,84607
776,15650432,Liu,849,Male,41,10,1,1,198072,0,84622
777,15579074,Obiajulu,619,Male,38,10,1,1,184754,0,84652
778,15631392,Douglas,654,Male,43,9,2,0,82081,0,84673
779,15712068,Wan,592,Male,45,8,1,0,67214,0,84693
780,15613734,Fallaci,640,Female,33,6,2,1,113049,0,84719
781,15763148,Stanley,576,Male,39,9,1,0,191063,0,84720
782,15762238,Fraser,671,Female,44,0,2,0,34674,0,84745
783,15733297,Sinclair,518,Female,38,10,1,1,162254,0,84765
784,15701555,Nicholls,575,Male,53,1,2,0,26016,0,84903
785,15809872,Ikechukwu,650,Male,32,2,1,1,163216,0,84906
786,15686964,Spence,675,Female,34,10,1,0,146231,0,84945
787,15693904,Chiang,685,Female,30,4,2,0,194344,0,84959
788,15623062,Vasilyeva,660,Male,24,5,1,1,71638,0,85089
789,15708003,Aleksandrova,587,Male,41,8,1,1,1558,0,85109
790,15590623,Kovalyov,561,Male,34,4,2,1,29217,0,85142
791,15633227,Kenechukwu,518,Female,28,9,1,0,2804,0,85146
792,15627298,Vinogradova,589,Male,37,7,2,1,86490,1,85146
793,15754940,Descoteaux,597,Male,43,2,1,0,5104,1,85162
794,15759913,Trentini,553,Male,43,6,2,1,160574,0,85201
795,15707861,Nucci,520,Female,46,10,1,1,117370,1,85217
796,15648858,King,666,Female,27,1,1,0,64511,0,85225
797,15740164,Genovesi,715,Female,33,3,1,1,68087,0,85228
798,15703763,Sanderson,554,Male,44,7,1,1,58077,0,85304
799,15706552,Odinakachukwu,533,Male,36,7,1,0,156732,0,85312
800,15678412,Nwankwo,645,Female,45,8,1,0,22559,0,85326
801,15708791,Abazu,584,Male,32,9,1,0,169137,0,85535
802,15775892,Caldwell,748,Female,23,8,1,0,134078,0,85600
803,15676156,Boyle,528,Female,32,4,2,1,156192,0,85616
804,15775888,McDonald,593,Female,38,5,1,1,125080,0,85627
805,15616221,Wilson,497,Female,29,4,1,0,63233,1,85647
806,15807593,Berry,546,Female,36,7,1,0,134778,0,85661
807,15751593,Fraser,570,Male,35,6,1,1,105525,0,85669
808,15690134,Hughes,464,Female,42,3,1,1,164105,0,85679
809,15659234,Y?,494,Male,30,3,1,0,27886,0,85705
810,15672637,Voronkov,571,Female,30,4,1,1,145116,0,85756
811,15618213,Nnanna,674,Female,32,7,1,1,95481,0,85758
812,15601550,Genovesi,595,Male,36,6,1,1,24803,0,85768
813,15667190,Yuan,630,Female,21,1,1,1,133102,0,85818
814,15750466,Rhodes,790,Male,42,1,1,1,198183,0,85840
815,15720338,Mazzanti,592,Male,55,8,2,1,128918,0,85845
816,15799998,Cunningham,608,Female,30,8,1,0,142730,0,85860
817,15714485,Udinese,774,Male,60,5,1,1,74135,1,85892
818,15698749,He,626,Female,23,6,1,1,109743,0,85898
819,15794941,Chibueze,647,Female,41,1,3,1,189160,0,85907
820,15802625,Hardy,733,Male,48,7,1,1,23861,0,85916
821,15591433,Miles,674,Male,43,8,2,1,8757,0,85958
822,15629187,Titheradge,535,Male,38,8,1,1,9238,0,85982
